Datetime,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker BUY base asset volume,Taker BUY quote asset volume,Ignore
1606662840.0,554.60000000,554.67000000,554.28000000,554.28000000,311.48717000,1606662899999,172688.36478660,153,133.23537000,73859.88697130,0
1606662900.0,554.28000000,554.83000000,554.28000000,554.67000000,392.31543000,1606662959999,217563.08957360,225,207.23910000,114942.19104640,0
1606662960.0,554.67000000,554.67000000,554.00000000,554.09000000,529.59604000,1606663019999,293560.97597810,303,237.24229000,131503.15621530,0
1606663020.0,554.09000000,554.43000000,553.88000000,554.09000000,256.03327000,1606663079999,141886.87403620,195,96.45217000,53450.01524510,0
1606663080.0,554.05000000,554.65000000,553.85000000,554.44000000,271.95378000,1606663139999,150722.85309830,190,172.13154000,95405.59165730,0
1606663140.0,554.39000000,554.91000000,554.38000000,554.66000000,399.02279000,1606663199999,221355.52309520,231,269.75963000,149653.31363250,0
1606663200.0,554.60000000,554.80000000,554.35000000,554.57000000,205.64546000,1606663259999,114041.52679200,179,84.41560000,46811.90208720,0
1606663260.0,554.58000000,554.87000000,554.53000000,554.79000000,176.58946000,1606663319999,97955.23908710,140,98.11007000,54423.05513060,0
1606663320.0,554.80000000,554.80000000,554.01000000,554.01000000,456.01906000,1606663379999,252854.89428700,201,61.31240000,33984.89943890,0
1606663380.0,554.00000000,554.64000000,553.72000000,554.64000000,311.91573000,1606663439999,172831.71346370,198,136.40572000,75566.86670530,0
1606663440.0,554.63000000,554.64000000,554.10000000,554.16000000,227.97095000,1606663499999,126398.78475430,140,110.06257000,61020.66227280,0
1606663500.0,554.17000000,554.57000000,554.01000000,554.10000000,254.26042000,1606663559999,140934.81918320,145,141.78721000,78590.68391400,0
1606663560.0,554.08000000,554.25000000,554.00000000,554.01000000,139.61668000,1606663619999,77358.19437410,124,101.11092000,56021.79637940,0
1606663620.0,554.01000000,554.63000000,554.00000000,554.50000000,168.99974000,1606663679999,93681.62494380,165,55.55291000,30797.71244800,0
1606663680.0,554.50000000,554.50000000,554.14000000,554.49000000,208.84053000,1606663739999,115763.21482640,146,130.62946000,72413.18413180,0
1606663740.0,554.49000000,554.75000000,554.12000000,554.15000000,296.87472000,1606663799999,164623.56442170,182,100.87219000,55920.26636480,0
1606663800.0,554.15000000,554.71000000,553.80000000,554.71000000,839.05283000,1606663859999,464964.63889340,225,442.87525000,245387.77737750,0
1606663860.0,554.70000000,555.28000000,554.68000000,555.25000000,481.76793000,1606663919999,267431.54102780,307,352.35041000,195592.01618940,0
1606663920.0,555.24000000,555.60000000,555.24000000,555.51000000,380.70678000,1606663979999,211473.27215370,293,185.69417000,103149.86259620,0
1606663980.0,555.52000000,555.52000000,555.02000000,555.20000000,378.50171000,1606664039999,210154.51622120,205,75.94439000,42163.68322660,0
1606664040.0,555.22000000,555.23000000,554.70000000,554.94000000,330.82320000,1606664099999,183602.85838900,184,78.67356000,43663.00078390,0
1606664100.0,554.93000000,555.09000000,554.68000000,554.75000000,214.10476000,1606664159999,118786.68503820,135,124.84377000,69261.30509540,0
1606664160.0,554.77000000,554.77000000,554.32000000,554.32000000,195.27047000,1606664219999,108289.35533650,161,118.40943000,65668.58611220,0
1606664220.0,554.37000000,554.62000000,554.31000000,554.41000000,171.26555000,1606664279999,94964.41397610,128,105.97961000,58766.41498600,0
1606664280.0,554.43000000,555.03000000,554.40000000,554.81000000,296.31594000,1606664339999,164391.94588620,166,176.71709000,98047.28696780,0
1606664340.0,554.80000000,554.80000000,554.53000000,554.53000000,89.01179000,1606664399999,49374.71973560,102,71.72195000,39784.11976390,0
1606664400.0,554.53000000,554.53000000,554.00000000,554.00000000,258.66534000,1606664459999,143336.88990660,194,86.46482000,47909.92952410,0
1606664460.0,554.00000000,554.01000000,553.31000000,553.49000000,158.27081000,1606664519999,87626.74326540,194,72.59384000,40183.65405830,0
1606664520.0,553.55000000,553.70000000,553.31000000,553.43000000,204.24247000,1606664579999,113055.90194040,167,135.00118000,74728.32377330,0
1606664580.0,553.42000000,553.42000000,552.50000000,552.92000000,767.94030000,1606664639999,424524.69634100,336,307.28797000,169847.67138260,0
1606664640.0,552.92000000,553.40000000,552.86000000,552.89000000,557.30349000,1606664699999,308299.48149710,246,301.73461000,166922.46984280,0
1606664700.0,552.93000000,553.34000000,552.59000000,552.70000000,224.19683000,1606664759999,123968.51694680,211,88.81233000,49101.83129780,0
1606664760.0,552.65000000,552.82000000,552.00000000,552.36000000,473.65980000,1606664819999,261591.24300100,252,180.23951000,99553.32239880,0
1606664820.0,552.36000000,552.79000000,552.16000000,552.67000000,283.93371000,1606664879999,156848.06657680,168,107.38357000,59320.59482660,0
1606664880.0,552.67000000,553.23000000,552.61000000,553.00000000,260.89887000,1606664939999,144269.12554550,181,198.34121000,109674.81479070,0
1606664940.0,553.00000000,553.17000000,552.72000000,553.16000000,256.05430000,1606664999999,141591.04636370,144,88.82344000,49111.59968650,0
1606665000.0,553.16000000,553.17000000,552.76000000,552.87000000,188.24285000,1606665059999,104077.14131400,142,66.18746000,36595.84004020,0
1606665060.0,552.87000000,552.87000000,552.26000000,552.66000000,185.43320000,1606665119999,102455.30482000,166,95.20591000,52598.98882860,0
1606665120.0,552.59000000,553.20000000,552.35000000,553.17000000,373.82345000,1606665179999,206657.50452540,160,124.83769000,69013.61750910,0
1606665180.0,553.11000000,553.38000000,553.01000000,553.34000000,307.98556000,1606665239999,170366.57237040,144,177.70629000,98298.69419700,0
1606665240.0,553.36000000,553.87000000,553.00000000,553.04000000,291.77770000,1606665299999,161518.67674880,193,199.47849000,110425.53783180,0
1606665300.0,553.03000000,553.80000000,553.03000000,553.50000000,164.88240000,1606665359999,91263.36675480,127,34.47783000,19085.99863320,0
1606665360.0,553.50000000,553.83000000,553.49000000,553.78000000,1011.40608000,1606665419999,559878.06695910,158,965.31251000,534354.22560040,0
1606665420.0,553.82000000,554.00000000,553.67000000,553.94000000,240.08462000,1606665479999,132970.94518980,100,197.03862000,109129.51988240,0
1606665480.0,553.94000000,554.05000000,553.79000000,554.05000000,146.83905000,1606665539999,81332.22225400,113,67.75715000,37529.48770730,0
1606665540.0,554.05000000,554.48000000,553.78000000,554.42000000,471.92991000,1606665599999,261504.15430800,221,305.27481000,169171.45042300,0
1606665600.0,554.40000000,555.37000000,554.35000000,554.98000000,1307.15650000,1606665659999,725290.12087520,652,829.41738000,460158.54267910,0
1606665660.0,554.97000000,556.10000000,554.97000000,556.10000000,2240.43693000,1606665719999,1244830.49881090,758,1656.42484000,920407.20203530,0
1606665720.0,556.09000000,556.75000000,556.09000000,556.11000000,1487.81340000,1606665779999,827743.20407040,834,901.88408000,501754.38273070,0
1606665780.0,556.11000000,557.38000000,556.11000000,557.16000000,1821.07680000,1606665839999,1014233.79460690,916,1333.32526000,742574.40050770,0
1606665840.0,557.15000000,557.38000000,555.31000000,555.31000000,1509.44178000,1606665899999,839844.89531560,934,846.22295000,470829.95675900,0
1606665900.0,555.30000000,555.41000000,552.27000000,552.43000000,2397.26067000,1606665959999,1326582.36289630,1404,853.02612000,471966.73578600,0
1606665960.0,552.49000000,553.00000000,551.31000000,551.36000000,1306.11808000,1606666019999,721332.55301540,673,299.01520000,165158.24502010,0
1606666020.0,551.36000000,551.82000000,550.00000000,550.82000000,2449.22037000,1606666079999,1348614.38327090,1117,572.78088000,315428.66548140,0
1606666080.0,550.75000000,551.93000000,550.00000000,551.01000000,2243.43721000,1606666139999,1236181.55205400,807,886.73582000,488552.93836230,0
1606666140.0,551.02000000,551.29000000,550.07000000,550.77000000,1272.40309000,1606666199999,700715.63635560,457,557.81188000,307185.05801770,0
1606666200.0,550.70000000,551.81000000,550.51000000,551.69000000,1116.17540000,1606666259999,615203.22559210,392,395.12880000,217778.61956640,0
1606666260.0,551.61000000,551.81000000,550.91000000,551.63000000,454.11406000,1606666319999,250380.33820530,338,222.83518000,122867.34980960,0
1606666320.0,551.62000000,552.00000000,551.52000000,551.70000000,587.70180000,1606666379999,324312.88209200,285,367.62937000,202876.24299110,0
1606666380.0,551.67000000,551.68000000,551.00000000,551.00000000,2124.73758000,1606666439999,1170957.31267980,486,182.40377000,100566.51696130,0
1606666440.0,551.00000000,551.75000000,551.00000000,551.61000000,579.65229000,1606666499999,319604.80431810,322,217.41262000,119873.07465190,0
1606666500.0,551.61000000,552.87000000,551.61000000,552.68000000,831.09525000,1606666559999,459087.25520540,497,352.13256000,194485.28233100,0
1606666560.0,552.69000000,553.19000000,552.00000000,552.23000000,1553.57971000,1606666619999,858602.30534150,477,505.40756000,279378.69611730,0
1606666620.0,552.21000000,553.10000000,552.15000000,553.03000000,312.80608000,1606666679999,172881.94555900,256,103.04142000,56943.92823050,0
1606666680.0,553.04000000,553.53000000,552.96000000,553.24000000,218.05557000,1606666739999,120649.90174730,234,96.97485000,53655.34761060,0
1606666740.0,553.31000000,553.47000000,552.31000000,552.50000000,334.80261000,1606666799999,185142.55754970,245,154.59729000,85511.87967250,0
1606666800.0,552.47000000,552.53000000,551.17000000,551.52000000,1082.24644000,1606666859999,597136.45058650,454,333.51124000,184007.61037260,0
1606666860.0,551.48000000,551.65000000,550.53000000,551.39000000,819.93134000,1606666919999,451757.41346400,489,296.61475000,163443.24118050,0
1606666920.0,551.37000000,551.89000000,550.55000000,550.66000000,619.56889000,1606666979999,341589.77113810,325,227.69341000,125530.02209930,0
1606666980.0,550.66000000,551.00000000,550.20000000,550.31000000,432.03309000,1606667039999,237893.45677270,365,192.78083000,106155.60896290,0
1606667040.0,550.31000000,550.79000000,550.01000000,550.06000000,613.08029000,1606667099999,337428.89011870,411,182.89901000,100670.03610330,0
1606667100.0,550.04000000,550.14000000,549.04000000,549.48000000,3039.83133000,1606667159999,1671415.39141270,1132,478.67952000,263116.75861120,0
1606667160.0,549.47000000,550.73000000,549.35000000,550.06000000,957.30574000,1606667219999,526755.91196370,535,460.64603000,253468.37040350,0
1606667220.0,550.07000000,550.89000000,549.67000000,550.01000000,806.52333000,1606667279999,443783.94195080,412,471.81218000,259555.06002960,0
1606667280.0,550.02000000,550.39000000,549.50000000,549.90000000,913.12249000,1606667339999,502230.85130600,371,746.05429000,410359.38112680,0
