1606158120.0,18324.06000000,18337.63000000,18322.05000000,18325.60000000,23.17730500,1606158179999,424856.73119153,759,9.06465900,166143.88420839,0
1606158180.0,18325.61000000,18340.14000000,18322.05000000,18335.38000000,21.11598200,1606158239999,387064.27858395,816,7.90736300,144936.06329033,0
1606158240.0,18335.38000000,18339.31000000,18323.12000000,18327.00000000,21.13766700,1606158299999,387492.76006542,775,8.67611800,159044.54941614,0
1606158300.0,18327.00000000,18332.15000000,18320.00000000,18323.44000000,36.76669100,1606158359999,673848.32114947,868,8.46803600,155194.99144334,0
1606158360.0,18323.44000000,18323.46000000,18311.04000000,18316.55000000,26.96755700,1606158419999,494013.98168896,905,8.24474300,151022.64868754,0
1606158420.0,18316.56000000,18319.53000000,18300.91000000,18314.08000000,37.62733400,1606158479999,688992.95025520,1148,14.93471100,273505.27550148,0
1606158480.0,18314.08000000,18338.64000000,18300.10000000,18335.00000000,58.78562000,1606158539999,1076688.47575009,983,19.42386900,355842.41722254,0
1606158540.0,18335.01000000,18338.83000000,18320.78000000,18324.15000000,27.37446900,1606158599999,501801.43638472,859,12.56060500,230261.43807653,0
1606158600.0,18324.15000000,18329.13000000,18318.13000000,18325.15000000,28.97832400,1606158659999,530965.86029473,695,15.06470100,276028.73778723,0
1606158660.0,18325.15000000,18338.00000000,18325.15000000,18335.79000000,54.78785200,1606158719999,1004490.96509423,884,13.95961900,255922.96360615,0
1606158720.0,18335.79000000,18335.81000000,18315.76000000,18322.47000000,36.96254100,1606158779999,677419.07052503,809,14.30379700,262154.16303765,0
1606158780.0,18322.90000000,18325.14000000,18311.62000000,18319.39000000,63.27611000,1606158839999,1159198.06073744,855,34.09937400,624690.33472740,0
1606158840.0,18319.40000000,18337.00000000,18319.40000000,18336.98000000,26.40075700,1606158899999,483889.21547925,692,8.49138700,155622.74202781,0
1606158900.0,18336.97000000,18337.11000000,18326.44000000,18326.45000000,52.55018200,1606158959999,963434.94361283,816,24.91295500,456763.36529110,0
1606158960.0,18326.45000000,18332.50000000,18303.35000000,18314.01000000,24.24779500,1606159019999,444134.64039642,815,14.86018000,272143.67640339,0
1606159020.0,18314.01000000,18323.46000000,18301.62000000,18321.31000000,26.18594000,1606159079999,479487.26837554,879,14.18561300,259738.75281892,0
1606159080.0,18321.31000000,18322.79000000,18305.33000000,18305.90000000,42.26145800,1606159139999,774089.42266117,787,16.72254500,306316.40783595,0
1606159140.0,18305.91000000,18320.38000000,18305.53000000,18314.11000000,28.61282000,1606159199999,523925.06397237,850,12.65159700,231631.09339476,0
1606159200.0,18314.11000000,18316.62000000,18305.70000000,18311.48000000,47.15797600,1606159259999,863550.04729378,775,7.44195900,136265.70784519,0
1606159260.0,18311.49000000,18340.00000000,18311.49000000,18340.00000000,31.50899000,1606159319999,577473.96256022,881,14.21173400,260445.21917066,0
1606159320.0,18340.00000000,18361.00000000,18340.00000000,18358.67000000,41.07098800,1606159379999,753794.75919667,1050,23.32562500,428048.80652525,0
1606159380.0,18358.68000000,18359.08000000,18352.77000000,18357.10000000,21.30448700,1606159439999,391057.14748624,616,10.39965400,190884.61809935,0
1606159440.0,18357.10000000,18374.90000000,18354.30000000,18371.50000000,54.35865300,1606159499999,998133.26402245,854,31.54743400,579311.82699813,0
1606159500.0,18371.41000000,18374.00000000,18359.61000000,18370.80000000,34.33531200,1606159559999,630636.80012604,756,12.68936500,233052.59379270,0
1606159560.0,18370.81000000,18383.77000000,18366.84000000,18377.21000000,51.20514300,1606159619999,940831.20484538,765,24.46093300,449413.70476800,0
1606159620.0,18377.21000000,18377.22000000,18369.18000000,18371.27000000,30.81459900,1606159679999,566134.92813596,798,4.71130300,86550.54007746,0
1606159680.0,18371.10000000,18377.19000000,18359.02000000,18367.21000000,52.91370200,1606159739999,971832.16176798,962,24.50203600,450027.80672202,0
1606159740.0,18367.76000000,18371.35000000,18361.13000000,18371.35000000,39.10863700,1606159799999,718229.11206634,757,16.75573700,307725.28950539,0
1606159800.0,18371.34000000,18375.00000000,18368.36000000,18369.18000000,18.52332500,1606159859999,340301.30595582,498,4.34996800,79912.37810023,0
1606159860.0,18369.18000000,18390.00000000,18369.16000000,18389.85000000,40.82802600,1606159919999,750371.90017552,945,27.25355300,500824.26958054,0
1606159920.0,18389.99000000,18390.00000000,18378.05000000,18378.73000000,34.48285500,1606159979999,633957.85499055,587,7.39048200,135858.79840875,0
1606159980.0,18378.73000000,18386.01000000,18377.33000000,18381.64000000,15.88428600,1606160039999,291973.32100337,431,4.94956200,90970.79672155,0
1606160040.0,18382.32000000,18405.79000000,18382.32000000,18404.66000000,54.12543600,1606160099999,995506.24018438,1014,32.69660000,601424.54412258,0
1606160100.0,18404.66000000,18413.45000000,18401.74000000,18410.72000000,38.54726700,1606160159999,709524.47640752,938,18.91750300,348203.53292631,0
1606160160.0,18410.71000000,18410.74000000,18387.29000000,18401.18000000,58.18793800,1606160219999,1070635.38763481,826,24.67092100,453842.64736836,0
1606160220.0,18401.54000000,18407.03000000,18390.60000000,18400.14000000,33.47161400,1606160279999,615913.56483452,750,7.99878200,147180.96680391,0
1606160280.0,18400.37000000,18402.00000000,18382.75000000,18384.75000000,50.91400200,1606160339999,936458.80974680,921,24.34467400,447765.07277573,0
1606160340.0,18384.75000000,18390.02000000,18369.44000000,18390.01000000,37.05683900,1606160399999,681067.69157717,1328,15.89251900,292102.12659612,0
1606160400.0,18390.01000000,18413.66000000,18390.01000000,18409.54000000,56.74276400,1606160459999,1044329.50775402,959,35.88837300,660421.87307437,0
1606160460.0,18409.54000000,18459.99000000,18407.03000000,18458.37000000,108.66563300,1606160519999,2003208.77786004,2060,78.88897500,1454119.83462876,0
1606160520.0,18458.37000000,18458.60000000,18439.64000000,18439.98000000,62.17723100,1606160579999,1147096.14159036,1244,16.29566800,300631.14697770,0
1606160580.0,18439.97000000,18454.00000000,18436.34000000,18449.98000000,65.04269100,1606160639999,1199669.28874275,1476,25.34622500,467510.12872397,0
1606160640.0,18449.98000000,18454.00000000,18438.87000000,18445.12000000,61.47453600,1606160699999,1134068.33427758,1033,23.17027800,427420.97354846,0
1606160700.0,18445.12000000,18445.19000000,18427.00000000,18431.03000000,39.61272300,1606160759999,730334.90786545,882,11.44589300,211001.92655536,0
1606160760.0,18431.02000000,18439.55000000,18426.66000000,18436.70000000,23.07135500,1606160819999,425250.60114454,905,6.55606200,120837.24314229,0
1606160820.0,18436.70000000,18442.89000000,18428.04000000,18430.79000000,20.43920500,1606160879999,376771.65042851,893,8.10540600,149422.78135566,0
1606160880.0,18430.80000000,18437.02000000,18423.10000000,18423.48000000,14.94138000,1606160939999,275370.70030016,767,4.73849700,87320.58740238,0
1606160940.0,18423.48000000,18437.16000000,18421.70000000,18433.43000000,27.31872600,1606160999999,503482.79347885,925,19.46891300,358806.20280093,0
1606161000.0,18433.44000000,18433.44000000,18412.01000000,18418.04000000,27.83419600,1606161059999,512744.00029762,733,6.77908000,124881.49022947,0
1606161060.0,18418.03000000,18434.18000000,18413.49000000,18434.18000000,18.13202000,1606161119999,334078.63405745,787,12.52490900,230774.80019089,0
1606161120.0,18434.18000000,18437.14000000,18421.86000000,18437.13000000,23.32257800,1606161179999,429855.11866388,782,8.83984500,162915.79946388,0
1606161180.0,18437.14000000,18440.28000000,18421.12000000,18436.12000000,28.52611000,1606161239999,525774.00810954,924,12.70554200,234149.80655357,0
1606161240.0,18436.11000000,18436.12000000,18421.00000000,18430.92000000,27.56942700,1606161299999,508024.01679982,863,12.68369100,233705.83503083,0
1606161300.0,18430.91000000,18437.04000000,18418.32000000,18418.32000000,64.44453800,1606161359999,1187712.09246281,1099,33.84827200,623821.32135373,0
1606161360.0,18418.27000000,18428.69000000,18415.82000000,18427.01000000,27.93667100,1606161419999,514690.49050991,990,6.54575100,120584.90142541,0
1606161420.0,18427.01000000,18431.03000000,18423.91000000,18429.99000000,25.79522500,1606161479999,475317.15570330,734,9.67115100,178204.21263836,0
1606161480.0,18430.00000000,18444.23000000,18425.00000000,18437.04000000,47.37174500,1606161539999,873246.14659847,1136,15.66352600,288720.83541974,0
1606161540.0,18437.03000000,18457.95000000,18432.37000000,18444.44000000,44.86787200,1606161599999,827496.84046032,1006,23.61952800,435580.32424565,0
1606161600.0,18444.45000000,18457.04000000,18434.21000000,18434.22000000,52.59828400,1606161659999,970121.52653882,1043,13.63326300,251450.93195851,0
1606161660.0,18434.21000000,18434.22000000,18412.18000000,18421.00000000,62.54053500,1606161719999,1152043.48132660,1108,21.34670900,393177.73532632,0
1606161720.0,18421.00000000,18458.88000000,18412.27000000,18458.22000000,71.66093100,1606161779999,1321363.79500289,1146,31.74967400,585294.97177658,0
1606161780.0,18458.22000000,18475.00000000,18455.10000000,18473.09000000,59.31836200,1606161839999,1095394.59909327,1312,30.15993400,556910.44895673,0
1606161840.0,18473.09000000,18485.01000000,18468.33000000,18481.98000000,53.58752300,1606161899999,990050.48044608,1133,26.30237200,485962.38564199,0
1606161900.0,18483.17000000,18484.86000000,18463.60000000,18463.61000000,60.10246600,1606161959999,1110488.16671101,989,22.20140300,410163.30517516,0
1606161960.0,18463.61000000,18466.55000000,18442.79000000,18446.84000000,31.68260500,1606162019999,584691.94159687,913,12.74219500,235111.03438076,0
